Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
171010_Ip_Hela_ugi	923	742	8.0331	0.6304	200	78503	558540	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.772	9.922	9.922	14.34	13.78	0.2557	0	0.2557	0	0	0.3541	0.005739	1.621	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	924	743	8.0436	0.59217	159.71	47833	665760	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.765	9.899	9.899	14.37	13.81	0.2579	0	0.2579	0	0	0.3527	0.005461	1.548	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	925	744	8.0534	0.80841	170.18	49008	597900	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.758	9.878	9.878	14.41	13.84	0.26	0	0.26	0	0	0.3514	0.0052	1.48	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	927	745	8.0669	0.56791	171.17	49489	664670	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.749	9.849	9.849	14.45	13.87	0.2628	0	0.2628	0	0	0.3496	0.004844	1.385	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	928	746	8.0764	0.60888	176.57	46660	583320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.742	9.828	9.828	14.48	13.9	0.2648	0	0.2648	0	0	0.3484	0.004593	1.319	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	929	747	8.0865	0.59744	169.12	99927	723830	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.735	9.807	9.807	14.51	13.93	0.267	0	0.267	0	0	0.347	0.004325	1.246	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	930	748	8.0965	0.84	200	113040	734680	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.728	9.785	9.785	14.55	13.96	0.2691	0	0.2691	0	0	0.3457	0.004062	1.175	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	932	749	8.1105	0.57421	172.81	53723	557130	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.718	9.755	9.755	14.59	14	0.2721	0	0.2721	0	0	0.3439	0.003691	1.073	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	933	750	8.12	0.59429	169.34	61214	628970	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.711	9.734	9.734	14.63	14.03	0.2741	0	0.2741	0	0	0.3426	0.003438	1.004	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	934	751	8.1299	0.59898	169.76	52640	687750	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.704	9.713	9.713	14.66	14.05	0.2762	0	0.2762	0	0	0.3413	0.003176	0.9306	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	935	752	8.1399	1.0495	172.51	49829	541480	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.697	9.692	9.692	14.69	14.08	0.2783	0	0.2783	0	0	0.34	0.002912	0.8565	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	938	753	8.1574	0.569	171.26	44688	576190	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.685	9.654	9.654	14.75	14.13	0.282	0	0.282	0	0	0.3376	0.002449	0.7254	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	939	754	8.1669	0.60345	174.19	44376	575360	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.678	9.633	9.633	14.78	14.16	0.284	0	0.284	0	0	0.3364	0.002198	0.6535	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	940	755	8.177	0.61209	174.16	46156	606610	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.671	9.612	9.612	14.81	14.19	0.2861	0	0.2861	0	0	0.3351	0.001932	0.5767	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	941	756	8.1872	0.59097	170.01	51838	738550	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.664	9.59	9.59	14.85	14.22	0.2883	0	0.2883	0	0	0.3337	0.001662	0.4981	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	942	757	8.197	0.8107	169.11	53488	603020	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.657	9.569	9.569	14.88	14.25	0.2904	0	0.2904	0	0	0.3324	0.001402	0.4217	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	944	758	8.2105	0.57152	171.42	53048	616730	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.648	9.54	9.54	14.93	14.28	0.2932	0	0.2932	0	0	0.3306	0.001044	0.3159	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	945	759	8.2201	0.59309	166.91	57562	623110	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.641	9.519	9.519	14.96	14.31	0.2952	0	0.2952	0	0	0.3294	0.0007923	0.2406	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	946	760	8.2299	0.80841	160.29	59155	722720	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.634	9.498	9.498	14.99	14.34	0.2973	0	0.2973	0	0	0.3281	0.0005308	0.1618	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	948	761	8.2434	0.55927	162.13	54789	640880	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.624	9.469	9.469	15.03	14.38	0.3002	0	0.3002	0	0	0.3263	0.0001743	0.05343	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	949	762	8.2527	0.81425	169.08	46636	631900	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.62	9.453	9.453	15.06	14.4	0.3016	0	0.3016	0	0	0.3255	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	951	763	8.2663	0.78135	169.82	48534	646370	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.623	9.445	9.445	15.09	14.43	0.3016	0	0.3016	0	0	0.3263	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	953	764	8.2793	0.56202	165	52094	656930	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.626	9.438	9.438	15.11	14.45	0.3016	0	0.3016	0	0	0.3269	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	954	765	8.2887	0.5975	165.15	46647	627300	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.627	9.432	9.432	15.13	14.47	0.3016	0	0.3016	0	0	0.3274	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	955	766	8.2986	0.60041	172.56	41735	616260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.629	9.427	9.427	15.15	14.49	0.3016	0	0.3016	0	0	0.328	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	956	767	8.3087	0.60522	176.57	41292	581350	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.631	9.421	9.421	15.17	14.51	0.3016	0	0.3016	0	0	0.3285	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	957	768	8.3187	0.60099	171.28	39303	622270	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.633	9.415	9.415	15.19	14.53	0.3016	0	0.3016	0	0	0.329	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	958	769	8.3288	0.60122	169.11	38096	609090	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.635	9.409	9.409	15.21	14.55	0.3016	0	0.3016	0	0	0.3296	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	959	770	8.3388	0.60179	175.54	41016	548310	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.637	9.403	9.403	15.22	14.57	0.3016	0	0.3016	0	0	0.3301	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	960	771	8.3488	0.6074	172.2	44025	667090	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.639	9.398	9.398	15.24	14.59	0.3016	0	0.3016	0	0	0.3306	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	961	772	8.3589	0.62439	200	69924	535660	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.641	9.392	9.392	15.26	14.6	0.3016	0	0.3016	0	0	0.3312	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	962	773	8.3693	0.63251	200	73283	537790	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.643	9.386	9.386	15.28	14.62	0.3016	0	0.3016	0	0	0.3317	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	963	774	8.3799	0.62651	200	73359	558620	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.645	9.38	9.38	15.3	14.64	0.3016	0	0.3016	0	0	0.3323	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	964	775	8.3903	0.63108	200	126290	744920	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.647	9.374	9.374	15.32	14.66	0.3016	0	0.3016	0	0	0.3328	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	965	776	8.4008	0.80097	158.62	41423	646380	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.649	9.368	9.368	15.34	14.68	0.3016	0	0.3016	0	0	0.3334	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	967	777	8.4142	0.77305	165.32	45945	646950	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.652	9.36	9.36	15.37	14.71	0.3016	0	0.3016	0	0	0.3341	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	969	778	8.4271	0.59847	200	114360	705660	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.655	9.353	9.353	15.39	14.73	0.3016	0	0.3016	0	0	0.3348	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	970	779	8.437	0.63183	200	87968	600650	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.656	9.347	9.347	15.41	14.75	0.3016	0	0.3016	0	0	0.3353	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	971	780	8.4476	0.62668	200	91690	637560	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.659	9.341	9.341	15.43	14.77	0.3016	0	0.3016	0	0	0.3359	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	972	781	8.458	0.62983	200	82413	607960	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.661	9.335	9.335	15.45	14.79	0.3016	0	0.3016	0	0	0.3364	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	973	782	8.4685	0.62925	200	81553	578210	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.663	9.329	9.329	15.47	14.81	0.3016	0	0.3016	0	0	0.337	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	974	783	8.479	0.63143	200	78208	577660	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.665	9.323	9.323	15.49	14.83	0.3016	0	0.3016	0	0	0.3375	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	975	784	8.4895	0.62742	200	70949	485120	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.667	9.317	9.317	15.51	14.85	0.3016	0	0.3016	0	0	0.3381	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	976	785	8.5	0.79485	153.69	40604	684720	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.669	9.311	9.311	15.53	14.87	0.3016	0	0.3016	0	0	0.3386	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	978	786	8.5132	0.57283	172.32	62521	730440	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.671	9.303	9.303	15.56	14.9	0.3016	0	0.3016	0	0	0.3393	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	979	787	8.5228	0.60751	174.2	38000	539980	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.673	9.298	9.298	15.58	14.92	0.3016	0	0.3016	0	0	0.3398	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	980	788	8.5329	0.59669	174.72	36931	513450	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.675	9.292	9.292	15.59	14.94	0.3016	0	0.3016	0	0	0.3404	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	981	789	8.5429	0.60276	173.39	34761	601100	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.677	9.286	9.286	15.61	14.95	0.3016	0	0.3016	0	0	0.3409	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	982	790	8.5529	0.61203	178.76	46134	616490	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.679	9.293	9.293	15.65	14.99	0.3024	0	0.3024	0	0	0.3413	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	983	791	8.5631	0.62628	200	67285	570950	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.682	9.329	9.329	15.72	15.05	0.3051	0	0.3051	0	0	0.3416	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	984	792	8.5735	0.6506	200	69068	503500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.685	9.367	9.367	15.79	15.11	0.3078	0	0.3078	0	0	0.3419	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	985	793	8.5844	0.8202	200	71905	533060	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.687	9.406	9.406	15.86	15.18	0.3107	0	0.3107	0	0	0.3422	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	987	794	8.5981	0.59761	200	69592	549910	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.691	9.456	9.456	15.95	15.27	0.3143	0	0.3143	0	0	0.3425	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	988	795	8.608	0.62988	200	73597	564620	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.693	9.492	9.492	16.02	15.33	0.3169	0	0.3169	0	0	0.3428	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	989	796	8.6185	0.62954	200	78677	570500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.696	9.53	9.53	16.09	15.39	0.3197	0	0.3197	0	0	0.3431	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	990	797	8.629	0.59578	162.58	42958	581720	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.699	9.568	9.568	16.16	15.46	0.3225	0	0.3225	0	0	0.3434	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	991	798	8.6389	0.80801	171.14	39465	574670	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.701	9.604	9.604	16.23	15.52	0.3251	0	0.3251	0	0	0.3436	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	993	799	8.6524	0.59858	200	106400	682230	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.705	9.653	9.653	16.32	15.6	0.3287	0	0.3287	0	0	0.344	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	994	800	8.6624	0.63223	200	80840	637110	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.707	9.689	9.689	16.39	15.67	0.3313	0	0.3313	0	0	0.3442	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	995	801	8.6729	0.60928	163.18	43664	663380	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.71	9.727	9.727	16.46	15.73	0.3341	0	0.3341	0	0	0.3445	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	996	802	8.6831	0.57449	165.6	41089	584020	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.713	9.764	9.764	16.52	15.8	0.3368	0	0.3368	0	0	0.3448	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	997	803	8.6926	0.60179	167.41	77314	740890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.715	9.798	9.798	16.59	15.86	0.3393	0	0.3393	0	0	0.345	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	998	804	8.7027	0.59624	168.41	47185	686240	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.718	9.835	9.835	16.66	15.92	0.342	0	0.342	0	0	0.3453	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	999	805	8.7126	0.59818	172.59	57931	694120	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.72	9.871	9.871	16.72	15.98	0.3446	0	0.3446	0	0	0.3456	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1000	806	8.7226	0.60041	169.72	36949	673090	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.723	9.907	9.907	16.79	16.04	0.3472	0	0.3472	0	0	0.3458	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1001	807	8.7326	0.59629	166.83	45169	678130	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.725	9.943	9.943	16.86	16.1	0.3499	0	0.3499	0	0	0.3461	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1002	808	8.7425	0.81362	170.07	53522	654170	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.728	9.979	9.979	16.93	16.17	0.3525	0	0.3525	0	0	0.3464	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1004	809	8.7561	0.5979	200	77345	633370	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.731	10.03	10.03	17.02	16.25	0.3561	0	0.3561	0	0	0.3467	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1005	810	8.7661	0.6284	200	72268	609400	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.734	10.06	10.06	17.08	16.31	0.3587	0	0.3587	0	0	0.347	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1006	811	8.7765	0.84457	200	68268	574030	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.736	10.1	10.1	17.16	16.38	0.3615	0	0.3615	0	0	0.3473	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1008	812	8.7906	0.59858	200	71244	559710	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.74	10.15	10.15	17.25	16.46	0.3652	0	0.3652	0	0	0.3476	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1009	813	8.8006	0.59252	163.56	29448	506520	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.743	10.19	10.19	17.32	16.53	0.3679	0	0.3679	0	0	0.3479	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1010	814	8.8105	0.59669	164.8	45664	612410	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.745	10.22	10.22	17.38	16.59	0.3705	0	0.3705	0	0	0.3482	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1011	815	8.8204	0.59841	172.01	74411	550760	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.748	10.26	10.26	17.45	16.65	0.3731	0	0.3731	0	0	0.3484	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1012	816	8.8304	0.59521	165.64	33503	584860	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.75	10.3	10.3	17.52	16.71	0.3758	0	0.3758	0	0	0.3487	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1013	817	8.8403	0.64888	200	66884	544710	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.753	10.33	10.33	17.59	16.77	0.3784	0	0.3784	0	0	0.3489	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1014	818	8.8511	0.6126	200	62998	539910	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.756	10.37	10.37	17.67	16.86	0.3812	0	0.3812	0	0	0.349	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1015	819	8.8613	0.63332	200	74846	564160	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.768	10.39	10.39	17.89	17.07	0.3833	0	0.3833	0	0	0.3468	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1016	820	8.8719	0.62319	200	68568	503670	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.78	10.42	10.42	18.12	17.29	0.3856	0	0.3856	0	0	0.3446	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1017	821	8.8823	0.63028	200	73341	593130	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.792	10.44	10.44	18.34	17.51	0.3878	0	0.3878	0	0	0.3424	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1018	822	8.8928	0.63223	200	93729	628740	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.804	10.47	10.47	18.56	17.73	0.39	0	0.39	0	0	0.3402	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1019	823	8.9033	0.62628	200	78642	595670	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.816	10.49	10.49	18.79	17.95	0.3922	0	0.3922	0	0	0.3379	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1020	824	8.9137	0.79971	156.29	36107	632930	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.828	10.52	10.52	19.01	18.16	0.3944	0	0.3944	0	0	0.3357	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1022	825	8.9271	0.777	164.84	56425	702070	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.843	10.55	10.55	19.3	18.44	0.3973	0	0.3973	0	0	0.3329	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1024	826	8.94	0.6181	200	71918	562540	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.857	10.58	10.58	19.57	18.71	0.4	0	0.4	0	0	0.3302	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1025	827	8.9503	0.56219	152.78	40358	700680	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.869	10.6	10.6	19.79	18.93	0.4022	0	0.4022	0	0	0.328	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1026	828	8.9597	0.8083	164.39	32103	625730	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.88	10.62	10.62	19.99	19.12	0.4042	0	0.4042	0	0	0.326	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1028	829	8.9732	0.59761	200	69219	596870	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.895	10.66	10.66	20.28	19.4	0.407	0	0.407	0	0	0.3231	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1029	830	8.9831	0.62971	200	65406	560870	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.906	10.68	10.68	20.49	19.61	0.4091	0	0.4091	0	0	0.321	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1030	831	8.9936	0.62862	200	130840	729200	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.918	10.7	10.7	20.72	19.83	0.4113	0	0.4113	0	0	0.3188	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1031	832	9.0041	0.63337	200	70079	556850	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.93	10.73	10.73	20.94	20.05	0.4136	0	0.4136	0	0	0.3166	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1032	833	9.0146	1.0461	200	74151	597170	2	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.942	10.75	10.75	21.17	20.27	0.4158	0	0.4158	0	0	0.3144	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1035	834	9.0321	0.60408	200	80635	596500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.962	10.79	10.79	21.54	20.63	0.4195	0	0.4195	0	0	0.3107	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1036	835	9.0421	0.7901	141.86	79179	759690	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.974	10.82	10.82	21.75	20.84	0.4216	0	0.4216	0	0	0.3085	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1038	836	9.0553	0.54863	150.75	59973	776880	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.989	10.85	10.85	22.03	21.12	0.4244	0	0.4244	0	0	0.3058	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1039	837	9.0645	0.58508	156.65	50151	591610	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.999	10.87	10.87	22.23	21.31	0.4263	0	0.4263	0	0	0.3038	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1040	838	9.0742	0.65392	200	87340	650080	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.01	10.89	10.89	22.44	21.51	0.4284	0	0.4284	0	0	0.3018	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1041	839	9.0851	0.60722	200	87513	631870	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.022	10.92	10.92	22.67	21.74	0.4307	0	0.4307	0	0	0.2994	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1042	840	9.0952	0.62817	200	87233	647140	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.034	10.94	10.94	22.89	21.95	0.4329	0	0.4329	0	0	0.2973	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1043	841	9.1057	0.63011	200	81325	655230	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.046	10.96	10.96	23.11	22.17	0.4351	0	0.4351	0	0	0.2951	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1044	842	9.1162	0.63211	200	85618	645750	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.058	10.99	10.99	23.33	22.39	0.4373	0	0.4373	0	0	0.2929	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1045	843	9.1267	0.62679	200	97588	669220	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.07	11.01	11.01	23.56	22.61	0.4395	0	0.4395	0	0	0.2906	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1046	844	9.1372	0.62937	200	88714	664580	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.082	11.04	11.04	23.78	22.83	0.4417	0	0.4417	0	0	0.2884	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1047	845	9.1477	0.63005	200	80851	577670	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.094	11.06	11.06	24.01	23.05	0.444	0	0.444	0	0	0.2862	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	1048	846	9.1582	0.63297	200	92703	650270	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.099	11.07	11.07	24.11	23.15	0.4449	0	0.4449	0	0	0.2857	0	0	NaN	NaN	NaN	NaN
