Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
171010_Ip_Hela_ugi	686	288.1	13.64	6.629	0	0.3314	0	0	0.56	0.01	1.786
171010_Ip_Hela_ugi	687	287.2	13.58	6.757	0	0.3379	0	0	0.5557	0.009286	1.671
171010_Ip_Hela_ugi	688	286.3	13.52	6.886	0	0.3443	0	0	0.5514	0.008571	1.554
171010_Ip_Hela_ugi	689	285.4	13.46	7.014	0	0.3507	0	0	0.5471	0.007857	1.436
171010_Ip_Hela_ugi	690	284.6	13.4	7.143	0	0.3571	0	0	0.5429	0.007143	1.316
171010_Ip_Hela_ugi	691	282.2	13.28	7.136	0	0.3568	0	0	0.535	0.007143	1.335
171010_Ip_Hela_ugi	692	279.9	13.17	7.129	0	0.3564	0	0	0.5271	0.007143	1.355
171010_Ip_Hela_ugi	693	277.6	13.05	7.121	0	0.3561	0	0	0.5193	0.007143	1.376
171010_Ip_Hela_ugi	694	275.3	12.94	7.114	0	0.3557	0	0	0.5114	0.007143	1.397
171010_Ip_Hela_ugi	695	273	12.82	7.107	0	0.3554	0	0	0.5036	0.007143	1.418
171010_Ip_Hela_ugi	696	270.6	12.71	7.1	0	0.355	0	0	0.4957	0.007143	1.441
171010_Ip_Hela_ugi	697	268.3	12.59	7.093	0	0.3546	0	0	0.4879	0.007143	1.464
171010_Ip_Hela_ugi	698	266	12.48	7.086	0	0.3543	0	0	0.48	0.007143	1.488
171010_Ip_Hela_ugi	699	263.7	12.36	7.079	0	0.3539	0	0	0.4721	0.007143	1.513
171010_Ip_Hela_ugi	700	261.4	12.25	7.071	0	0.3536	0	0	0.4643	0.007143	1.538
171010_Ip_Hela_ugi	701	259	12.13	7.064	0	0.3532	0	0	0.4564	0.007143	1.565
171010_Ip_Hela_ugi	702	256.7	12.02	7.057	0	0.3529	0	0	0.4486	0.007143	1.592
171010_Ip_Hela_ugi	703	254.4	11.9	7.05	0	0.3525	0	0	0.4407	0.007143	1.621
171010_Ip_Hela_ugi	704	252.1	11.79	7.043	0	0.3521	0	0	0.4329	0.007143	1.65
171010_Ip_Hela_ugi	705	249.8	11.67	7.036	0	0.3518	0	0	0.425	0.007143	1.681
171010_Ip_Hela_ugi	706	247.4	11.55	7.029	0	0.3514	0	0	0.4171	0.007143	1.712
171010_Ip_Hela_ugi	707	245.1	11.44	7.021	0	0.3511	0	0	0.4093	0.007143	1.745
171010_Ip_Hela_ugi	708	242.8	11.32	7.014	0	0.3507	0	0	0.4014	0.007143	1.779
171010_Ip_Hela_ugi	709	240.5	11.21	7.007	0	0.3504	0	0	0.3936	0.007143	1.815
171010_Ip_Hela_ugi	710	238.1	11.09	7	0	0.35	0	0	0.3857	0.007143	1.852
171010_Ip_Hela_ugi	711	235.4	10.96	6.986	0	0.3493	0	0	0.3782	0.006786	1.794
171010_Ip_Hela_ugi	712	232.7	10.83	6.971	0	0.3486	0	0	0.3707	0.006429	1.734
171010_Ip_Hela_ugi	713	230	10.69	6.957	0	0.3479	0	0	0.3632	0.006071	1.672
171010_Ip_Hela_ugi	714	227.3	10.56	6.943	0	0.3471	0	0	0.3557	0.005714	1.606
171010_Ip_Hela_ugi	715	224.6	10.43	6.929	0	0.3464	0	0	0.3482	0.005357	1.538
171010_Ip_Hela_ugi	716	221.9	10.29	6.914	0	0.3457	0	0	0.3407	0.005	1.468
171010_Ip_Hela_ugi	717	219.2	10.16	6.9	0	0.345	0	0	0.3332	0.004643	1.393
171010_Ip_Hela_ugi	718	216.5	10.02	6.886	0	0.3443	0	0	0.3257	0.004286	1.316
171010_Ip_Hela_ugi	719	213.8	9.891	6.871	0	0.3436	0	0	0.3182	0.003929	1.235
171010_Ip_Hela_ugi	720	211.1	9.757	6.857	0	0.3429	0	0	0.3107	0.003571	1.149
171010_Ip_Hela_ugi	721	208.4	9.624	6.843	0	0.3421	0	0	0.3032	0.003214	1.06
171010_Ip_Hela_ugi	722	205.7	9.49	6.829	0	0.3414	0	0	0.2957	0.002857	0.9662
171010_Ip_Hela_ugi	723	203	9.356	6.814	0	0.3407	0	0	0.2882	0.0025	0.8674
171010_Ip_Hela_ugi	724	200.3	9.223	6.8	0	0.34	0	0	0.2807	0.002143	0.7634
171010_Ip_Hela_ugi	725	197.6	9.089	6.786	0	0.3393	0	0	0.2732	0.001786	0.6536
171010_Ip_Hela_ugi	726	194.9	8.956	6.771	0	0.3386	0	0	0.2657	0.001429	0.5376
171010_Ip_Hela_ugi	727	192.2	8.822	6.757	0	0.3379	0	0	0.2582	0.001071	0.4149
171010_Ip_Hela_ugi	728	189.5	8.689	6.743	0	0.3371	0	0	0.2507	0.0007143	0.2849
171010_Ip_Hela_ugi	729	186.8	8.555	6.729	0	0.3364	0	0	0.2432	0.0003571	0.1468
171010_Ip_Hela_ugi	730	184.1	8.421	6.714	0	0.3357	0	0	0.2357	0	0
171010_Ip_Hela_ugi	731	182.9	8.378	6.579	0	0.3289	0	0	0.2339	0	0
171010_Ip_Hela_ugi	732	181.7	8.334	6.443	0	0.3221	0	0	0.2321	0	0
171010_Ip_Hela_ugi	733	180.5	8.291	6.307	0	0.3154	0	0	0.2304	0	0
171010_Ip_Hela_ugi	734	179.3	8.247	6.171	0	0.3086	0	0	0.2286	0	0
171010_Ip_Hela_ugi	735	178.1	8.204	6.036	0	0.3018	0	0	0.2268	0	0
171010_Ip_Hela_ugi	736	176.9	8.16	5.9	0	0.295	0	0	0.225	0	0
171010_Ip_Hela_ugi	737	175.7	8.116	5.764	0	0.2882	0	0	0.2232	0	0
171010_Ip_Hela_ugi	738	174.5	8.073	5.629	0	0.2814	0	0	0.2214	0	0
171010_Ip_Hela_ugi	739	173.3	8.029	5.493	0	0.2746	0	0	0.2196	0	0
171010_Ip_Hela_ugi	740	172.1	7.986	5.357	0	0.2679	0	0	0.2179	0	0
171010_Ip_Hela_ugi	741	170.9	7.942	5.221	0	0.2611	0	0	0.2161	0	0
171010_Ip_Hela_ugi	742	169.7	7.899	5.086	0	0.2543	0	0	0.2143	0	0
171010_Ip_Hela_ugi	743	168.5	7.855	4.95	0	0.2475	0	0	0.2125	0	0
171010_Ip_Hela_ugi	744	167.3	7.811	4.814	0	0.2407	0	0	0.2107	0	0
171010_Ip_Hela_ugi	745	166.1	7.768	4.679	0	0.2339	0	0	0.2089	0	0
171010_Ip_Hela_ugi	746	164.9	7.724	4.543	0	0.2271	0	0	0.2071	0	0
171010_Ip_Hela_ugi	747	163.7	7.681	4.407	0	0.2204	0	0	0.2054	0	0
171010_Ip_Hela_ugi	748	162.5	7.637	4.271	0	0.2136	0	0	0.2036	0	0
171010_Ip_Hela_ugi	749	161.3	7.594	4.136	0	0.2068	0	0	0.2018	0	0
171010_Ip_Hela_ugi	750	160.1	7.55	4	0	0.2	0	0	0.2	0	0
171010_Ip_Hela_ugi	751	159.4	7.512	4	0	0.2	0	0	0.1993	0	0
171010_Ip_Hela_ugi	752	158.6	7.474	4	0	0.2	0	0	0.1986	0	0
171010_Ip_Hela_ugi	753	157.8	7.435	4	0	0.2	0	0	0.1979	0	0
171010_Ip_Hela_ugi	754	157.1	7.397	4	0	0.2	0	0	0.1971	0	0
171010_Ip_Hela_ugi	755	156.3	7.359	4	0	0.2	0	0	0.1964	0	0
171010_Ip_Hela_ugi	756	155.6	7.321	4	0	0.2	0	0	0.1957	0	0
171010_Ip_Hela_ugi	757	154.8	7.282	4	0	0.2	0	0	0.195	0	0
171010_Ip_Hela_ugi	758	154	7.244	4	0	0.2	0	0	0.1943	0	0
171010_Ip_Hela_ugi	759	153.3	7.206	4	0	0.2	0	0	0.1936	0	0
171010_Ip_Hela_ugi	760	152.5	7.168	4	0	0.2	0	0	0.1929	0	0
171010_Ip_Hela_ugi	761	151.7	7.13	4	0	0.2	0	0	0.1921	0	0
171010_Ip_Hela_ugi	762	151	7.091	4	0	0.2	0	0	0.1914	0	0
171010_Ip_Hela_ugi	763	150.2	7.053	4	0	0.2	0	0	0.1907	0	0
171010_Ip_Hela_ugi	764	149.4	7.015	4	0	0.2	0	0	0.19	0	0
171010_Ip_Hela_ugi	765	148.7	6.977	4	0	0.2	0	0	0.1893	0	0
171010_Ip_Hela_ugi	766	147.9	6.939	4	0	0.2	0	0	0.1886	0	0
171010_Ip_Hela_ugi	767	147.2	6.9	4	0	0.2	0	0	0.1879	0	0
171010_Ip_Hela_ugi	768	146.4	6.862	4	0	0.2	0	0	0.1871	0	0
171010_Ip_Hela_ugi	769	145.6	6.824	4	0	0.2	0	0	0.1864	0	0
171010_Ip_Hela_ugi	770	144.9	6.786	4	0	0.2	0	0	0.1857	0	0
171010_Ip_Hela_ugi	771	144.1	6.75	3.993	0	0.1996	0	0	0.1839	0	0
171010_Ip_Hela_ugi	772	143.4	6.715	3.986	0	0.1993	0	0	0.1821	0	0
171010_Ip_Hela_ugi	773	142.7	6.68	3.979	0	0.1989	0	0	0.1804	0	0
171010_Ip_Hela_ugi	774	142	6.644	3.971	0	0.1986	0	0	0.1786	0	0
171010_Ip_Hela_ugi	775	141.2	6.609	3.964	0	0.1982	0	0	0.1768	0	0
171010_Ip_Hela_ugi	776	140.5	6.574	3.957	0	0.1979	0	0	0.175	0	0
171010_Ip_Hela_ugi	777	139.8	6.538	3.95	0	0.1975	0	0	0.1732	0	0
171010_Ip_Hela_ugi	778	139.1	6.503	3.943	0	0.1971	0	0	0.1714	0	0
171010_Ip_Hela_ugi	779	138.4	6.467	3.936	0	0.1968	0	0	0.1696	0	0
171010_Ip_Hela_ugi	780	137.6	6.432	3.929	0	0.1964	0	0	0.1679	0	0
171010_Ip_Hela_ugi	781	136.9	6.397	3.921	0	0.1961	0	0	0.1661	0	0
171010_Ip_Hela_ugi	782	136.2	6.361	3.914	0	0.1957	0	0	0.1643	0	0
171010_Ip_Hela_ugi	783	135.5	6.326	3.907	0	0.1954	0	0	0.1625	0	0
171010_Ip_Hela_ugi	784	134.8	6.291	3.9	0	0.195	0	0	0.1607	0	0
171010_Ip_Hela_ugi	785	134	6.255	3.893	0	0.1946	0	0	0.1589	0	0
171010_Ip_Hela_ugi	786	133.3	6.22	3.886	0	0.1943	0	0	0.1571	0	0
171010_Ip_Hela_ugi	787	132.6	6.185	3.879	0	0.1939	0	0	0.1554	0	0
171010_Ip_Hela_ugi	788	131.9	6.149	3.871	0	0.1936	0	0	0.1536	0	0
171010_Ip_Hela_ugi	789	131.1	6.114	3.864	0	0.1932	0	0	0.1518	0	0
171010_Ip_Hela_ugi	790	130.4	6.079	3.857	0	0.1929	0	0	0.15	0	0
171010_Ip_Hela_ugi	791	129.6	6.036	3.843	0	0.1921	0	0	0.1493	0	0
171010_Ip_Hela_ugi	792	128.7	5.994	3.829	0	0.1914	0	0	0.1486	0	0
171010_Ip_Hela_ugi	793	127.8	5.952	3.814	0	0.1907	0	0	0.1479	0	0
171010_Ip_Hela_ugi	794	126.9	5.91	3.8	0	0.19	0	0	0.1471	0	0
171010_Ip_Hela_ugi	795	126.1	5.868	3.786	0	0.1893	0	0	0.1464	0	0
171010_Ip_Hela_ugi	796	125.2	5.826	3.771	0	0.1886	0	0	0.1457	0	0
171010_Ip_Hela_ugi	797	124.3	5.784	3.757	0	0.1879	0	0	0.145	0	0
171010_Ip_Hela_ugi	798	123.5	5.741	3.743	0	0.1871	0	0	0.1443	0	0
171010_Ip_Hela_ugi	799	122.6	5.699	3.729	0	0.1864	0	0	0.1436	0	0
171010_Ip_Hela_ugi	800	121.7	5.657	3.714	0	0.1857	0	0	0.1429	0	0
171010_Ip_Hela_ugi	801	120.8	5.615	3.7	0	0.185	0	0	0.1421	0	0
171010_Ip_Hela_ugi	802	120	5.573	3.686	0	0.1843	0	0	0.1414	0	0
171010_Ip_Hela_ugi	803	119.1	5.531	3.671	0	0.1836	0	0	0.1407	0	0
171010_Ip_Hela_ugi	804	118.2	5.489	3.657	0	0.1829	0	0	0.14	0	0
171010_Ip_Hela_ugi	805	117.4	5.446	3.643	0	0.1821	0	0	0.1393	0	0
171010_Ip_Hela_ugi	806	116.5	5.404	3.629	0	0.1814	0	0	0.1386	0	0
171010_Ip_Hela_ugi	807	115.6	5.362	3.614	0	0.1807	0	0	0.1379	0	0
171010_Ip_Hela_ugi	808	114.7	5.32	3.6	0	0.18	0	0	0.1371	0	0
171010_Ip_Hela_ugi	809	113.9	5.278	3.586	0	0.1793	0	0	0.1364	0	0
171010_Ip_Hela_ugi	810	113	5.236	3.571	0	0.1786	0	0	0.1357	0	0
171010_Ip_Hela_ugi	811	111.3	5.167	3.429	0	0.1714	0	0	0.1336	0	0
171010_Ip_Hela_ugi	812	109.6	5.098	3.286	0	0.1643	0	0	0.1314	0	0
171010_Ip_Hela_ugi	813	107.8	5.029	3.143	0	0.1571	0	0	0.1293	0	0
171010_Ip_Hela_ugi	814	106.1	4.96	3	0	0.15	0	0	0.1271	0	0
171010_Ip_Hela_ugi	815	104.4	4.891	2.857	0	0.1429	0	0	0.125	0	0
171010_Ip_Hela_ugi	816	102.7	4.822	2.714	0	0.1357	0	0	0.1229	0	0
171010_Ip_Hela_ugi	817	101	4.753	2.571	0	0.1286	0	0	0.1207	0	0
171010_Ip_Hela_ugi	818	99.23	4.684	2.429	0	0.1214	0	0	0.1186	0	0
171010_Ip_Hela_ugi	819	97.51	4.615	2.286	0	0.1143	0	0	0.1164	0	0
171010_Ip_Hela_ugi	820	95.79	4.546	2.143	0	0.1071	0	0	0.1143	0	0
171010_Ip_Hela_ugi	821	94.06	4.477	2	0	0.1	0	0	0.1121	0	0
171010_Ip_Hela_ugi	822	92.34	4.409	1.857	0	0.09286	0	0	0.11	0	0
171010_Ip_Hela_ugi	823	90.62	4.34	1.714	0	0.08571	0	0	0.1079	0	0
171010_Ip_Hela_ugi	824	88.9	4.271	1.571	0	0.07857	0	0	0.1057	0	0
171010_Ip_Hela_ugi	825	87.18	4.202	1.429	0	0.07143	0	0	0.1036	0	0
171010_Ip_Hela_ugi	826	85.46	4.133	1.286	0	0.06429	0	0	0.1014	0	0
171010_Ip_Hela_ugi	827	83.74	4.064	1.143	0	0.05714	0	0	0.09929	0	0
171010_Ip_Hela_ugi	828	82.01	3.995	1	0	0.05	0	0	0.09714	0	0
171010_Ip_Hela_ugi	829	80.29	3.926	0.8571	0	0.04286	0	0	0.095	0	0
171010_Ip_Hela_ugi	830	78.57	3.857	0.7143	0	0.03571	0	0	0.09286	0	0
171010_Ip_Hela_ugi	831	77.75	3.816	0.7143	0	0.03571	0	0	0.09179	0	0
171010_Ip_Hela_ugi	832	76.93	3.775	0.7143	0	0.03571	0	0	0.09071	0	0
171010_Ip_Hela_ugi	833	76.11	3.734	0.7143	0	0.03571	0	0	0.08964	0	0
171010_Ip_Hela_ugi	834	75.29	3.693	0.7143	0	0.03571	0	0	0.08857	0	0
171010_Ip_Hela_ugi	835	74.46	3.652	0.7143	0	0.03571	0	0	0.0875	0	0
171010_Ip_Hela_ugi	836	73.64	3.611	0.7143	0	0.03571	0	0	0.08643	0	0
171010_Ip_Hela_ugi	837	72.82	3.57	0.7143	0	0.03571	0	0	0.08536	0	0
171010_Ip_Hela_ugi	838	72	3.529	0.7143	0	0.03571	0	0	0.08429	0	0
171010_Ip_Hela_ugi	839	71.18	3.487	0.7143	0	0.03571	0	0	0.08321	0	0
171010_Ip_Hela_ugi	840	70.36	3.446	0.7143	0	0.03571	0	0	0.08214	0	0
171010_Ip_Hela_ugi	841	69.54	3.405	0.7143	0	0.03571	0	0	0.08107	0	0
171010_Ip_Hela_ugi	842	68.71	3.364	0.7143	0	0.03571	0	0	0.08	0	0
171010_Ip_Hela_ugi	843	67.89	3.323	0.7143	0	0.03571	0	0	0.07893	0	0
171010_Ip_Hela_ugi	844	67.07	3.282	0.7143	0	0.03571	0	0	0.07786	0	0
171010_Ip_Hela_ugi	845	66.25	3.241	0.7143	0	0.03571	0	0	0.07679	0	0
171010_Ip_Hela_ugi	846	65.43	3.2	0.7143	0	0.03571	0	0	0.07571	0	0
171010_Ip_Hela_ugi	847	64.61	3.159	0.7143	0	0.03571	0	0	0.07464	0	0
171010_Ip_Hela_ugi	848	63.79	3.118	0.7143	0	0.03571	0	0	0.07357	0	0
171010_Ip_Hela_ugi	849	62.96	3.077	0.7143	0	0.03571	0	0	0.0725	0	0
171010_Ip_Hela_ugi	850	62.14	3.036	0.7143	0	0.03571	0	0	0.07143	0	0
171010_Ip_Hela_ugi	851	61.34	2.995	0.7143	0	0.03571	0	0	0.06929	0	0
171010_Ip_Hela_ugi	852	60.53	2.955	0.7143	0	0.03571	0	0	0.06714	0	0
171010_Ip_Hela_ugi	853	59.72	2.915	0.7143	0	0.03571	0	0	0.065	0	0
171010_Ip_Hela_ugi	854	58.91	2.874	0.7143	0	0.03571	0	0	0.06286	0	0
171010_Ip_Hela_ugi	855	58.11	2.834	0.7143	0	0.03571	0	0	0.06071	0	0
171010_Ip_Hela_ugi	856	57.3	2.794	0.7143	0	0.03571	0	0	0.05857	0	0
171010_Ip_Hela_ugi	857	56.49	2.753	0.7143	0	0.03571	0	0	0.05643	0	0
171010_Ip_Hela_ugi	858	55.69	2.713	0.7143	0	0.03571	0	0	0.05429	0	0
171010_Ip_Hela_ugi	859	54.88	2.672	0.7143	0	0.03571	0	0	0.05214	0	0
171010_Ip_Hela_ugi	860	54.07	2.632	0.7143	0	0.03571	0	0	0.05	0	0
171010_Ip_Hela_ugi	861	53.26	2.592	0.7143	0	0.03571	0	0	0.04786	0	0
171010_Ip_Hela_ugi	862	52.46	2.551	0.7143	0	0.03571	0	0	0.04571	0	0
171010_Ip_Hela_ugi	863	51.65	2.511	0.7143	0	0.03571	0	0	0.04357	0	0
171010_Ip_Hela_ugi	864	50.84	2.471	0.7143	0	0.03571	0	0	0.04143	0	0
171010_Ip_Hela_ugi	865	50.04	2.43	0.7143	0	0.03571	0	0	0.03929	0	0
171010_Ip_Hela_ugi	866	49.23	2.39	0.7143	0	0.03571	0	0	0.03714	0	0
171010_Ip_Hela_ugi	867	48.42	2.35	0.7143	0	0.03571	0	0	0.035	0	0
171010_Ip_Hela_ugi	868	47.61	2.309	0.7143	0	0.03571	0	0	0.03286	0	0
171010_Ip_Hela_ugi	869	46.81	2.269	0.7143	0	0.03571	0	0	0.03071	0	0
171010_Ip_Hela_ugi	870	46	2.229	0.7143	0	0.03571	0	0	0.02857	0	0
171010_Ip_Hela_ugi	871	44.78	2.171	0.6786	0	0.03393	0	0	0.02786	0	0
171010_Ip_Hela_ugi	872	43.56	2.114	0.6429	0	0.03214	0	0	0.02714	0	0
171010_Ip_Hela_ugi	873	42.34	2.056	0.6071	0	0.03036	0	0	0.02643	0	0
171010_Ip_Hela_ugi	874	41.11	1.999	0.5714	0	0.02857	0	0	0.02571	0	0
171010_Ip_Hela_ugi	875	39.89	1.941	0.5357	0	0.02679	0	0	0.025	0	0
171010_Ip_Hela_ugi	876	38.67	1.884	0.5	0	0.025	0	0	0.02429	0	0
171010_Ip_Hela_ugi	877	37.45	1.826	0.4643	0	0.02321	0	0	0.02357	0	0
171010_Ip_Hela_ugi	878	36.23	1.769	0.4286	0	0.02143	0	0	0.02286	0	0
171010_Ip_Hela_ugi	879	35.01	1.711	0.3929	0	0.01964	0	0	0.02214	0	0
171010_Ip_Hela_ugi	880	33.79	1.654	0.3571	0	0.01786	0	0	0.02143	0	0
171010_Ip_Hela_ugi	881	32.56	1.596	0.3214	0	0.01607	0	0	0.02071	0	0
171010_Ip_Hela_ugi	882	31.34	1.539	0.2857	0	0.01429	0	0	0.02	0	0
171010_Ip_Hela_ugi	883	30.12	1.481	0.25	0	0.0125	0	0	0.01929	0	0
171010_Ip_Hela_ugi	884	28.9	1.424	0.2143	0	0.01071	0	0	0.01857	0	0
171010_Ip_Hela_ugi	885	27.68	1.366	0.1786	0	0.008929	0	0	0.01786	0	0
171010_Ip_Hela_ugi	886	26.46	1.309	0.1429	0	0.007143	0	0	0.01714	0	0
171010_Ip_Hela_ugi	887	25.24	1.251	0.1071	0	0.005357	0	0	0.01643	0	0
171010_Ip_Hela_ugi	888	24.01	1.194	0.07143	0	0.003571	0	0	0.01571	0	0
171010_Ip_Hela_ugi	889	22.79	1.136	0.03571	0	0.001786	0	0	0.015	0	0
171010_Ip_Hela_ugi	890	21.57	1.079	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	891	21.43	1.071	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	892	21.29	1.064	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	893	21.14	1.057	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	894	21	1.05	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	895	20.86	1.043	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	896	20.71	1.036	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	897	20.57	1.029	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	898	20.43	1.021	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	899	20.29	1.014	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	900	20.14	1.007	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	901	20	1	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	902	19.86	0.9929	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	903	19.71	0.9857	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	904	19.57	0.9786	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	905	19.43	0.9714	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	906	19.29	0.9643	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	907	19.14	0.9571	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	908	19	0.95	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	909	18.86	0.9429	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	910	18.71	0.9357	0	0	0	0	NaN	0.01429	0	0
171010_Ip_Hela_ugi	911	18.61	0.9304	0	0	0	0	NaN	0.01393	0	0
171010_Ip_Hela_ugi	912	18.5	0.925	0	0	0	0	NaN	0.01357	0	0
171010_Ip_Hela_ugi	913	18.39	0.9196	0	0	0	0	NaN	0.01321	0	0
171010_Ip_Hela_ugi	914	18.29	0.9143	0	0	0	0	NaN	0.01286	0	0
171010_Ip_Hela_ugi	915	18.18	0.9089	0	0	0	0	NaN	0.0125	0	0
171010_Ip_Hela_ugi	916	18.07	0.9036	0	0	0	0	NaN	0.01214	0	0
171010_Ip_Hela_ugi	917	17.96	0.8982	0	0	0	0	NaN	0.01179	0	0
171010_Ip_Hela_ugi	918	17.86	0.8929	0	0	0	0	NaN	0.01143	0	0
171010_Ip_Hela_ugi	919	17.75	0.8875	0	0	0	0	NaN	0.01107	0	0
171010_Ip_Hela_ugi	920	17.64	0.8821	0	0	0	0	NaN	0.01071	0	0
171010_Ip_Hela_ugi	921	17.54	0.8768	0	0	0	0	NaN	0.01036	0	0
171010_Ip_Hela_ugi	922	17.43	0.8714	0	0	0	0	NaN	0.01	0	0
171010_Ip_Hela_ugi	923	17.32	0.8661	0	0	0	0	NaN	0.009643	0	0
171010_Ip_Hela_ugi	924	17.21	0.8607	0	0	0	0	NaN	0.009286	0	0
171010_Ip_Hela_ugi	925	17.11	0.8554	0	0	0	0	NaN	0.008929	0	0
171010_Ip_Hela_ugi	926	17	0.85	0	0	0	0	NaN	0.008571	0	0
171010_Ip_Hela_ugi	927	16.89	0.8446	0	0	0	0	NaN	0.008214	0	0
171010_Ip_Hela_ugi	928	16.79	0.8393	0	0	0	0	NaN	0.007857	0	0
171010_Ip_Hela_ugi	929	16.68	0.8339	0	0	0	0	NaN	0.0075	0	0
171010_Ip_Hela_ugi	930	16.57	0.8286	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	931	16.49	0.8243	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	932	16.4	0.82	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	933	16.31	0.8157	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	934	16.23	0.8114	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	935	16.14	0.8071	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	936	16.06	0.8029	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	937	15.97	0.7986	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	938	15.89	0.7943	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	939	15.8	0.79	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	940	15.71	0.7857	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	941	15.63	0.7814	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	942	15.54	0.7771	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	943	15.46	0.7729	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	944	15.37	0.7686	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	945	15.29	0.7643	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	946	15.2	0.76	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	947	15.11	0.7557	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	948	15.03	0.7514	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	949	14.94	0.7471	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	950	14.86	0.7429	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	951	14.59	0.7293	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	952	14.31	0.7157	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	953	14.04	0.7021	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	954	13.77	0.6886	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	955	13.5	0.675	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	956	13.23	0.6614	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	957	12.96	0.6479	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	958	12.69	0.6343	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	959	12.41	0.6207	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	960	12.14	0.6071	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	961	11.87	0.5936	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	962	11.6	0.58	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	963	11.33	0.5664	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	964	11.06	0.5529	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	965	10.79	0.5393	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	966	10.51	0.5257	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	967	10.24	0.5121	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	968	9.971	0.4986	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	969	9.7	0.485	0	0	0	0	NaN	0.007143	0	0
