MZ1,sumIntensity,Mean, Deviation,log2sumIntensity,ionsWithinErrTolerance
1001.727,1181,0,0,10.2057932493972,1
656.676,1181,0,0,10.2057932493972,1
740.848,1181,0,0,10.2057932493972,1
974.872,1181,0,0,10.2057932493972,1
927.159,1181,0,0,10.2057932493972,1
1038.669,1181,0,0,10.2057932493972,1
835.215,1181,0,0,10.2057932493972,1
760.683,1181,0,0,10.2057932493972,1
932.703,1181,0,0,10.2057932493972,1
825.717,1181,0,0,10.2057932493972,1
750.336,1181,0,0,10.2057932493972,1
748.863,1181,0,0,10.2057932493972,1
723.737,1181,0,0,10.2057932493972,1
676.723,1181,0,0,10.2057932493972,1
734.354,1181,0,0,10.2057932493972,1
665.303,1181,0,0,10.2057932493972,1
764.278,1181,0,0,10.2057932493972,1
850.692,1181,0,0,10.2057932493972,1
662.749,1181,0,0,10.2057932493972,1
961.696,1181,0,0,10.2057932493972,1
829.825,1181,0,0,10.2057932493972,1
583.832,1181,0,0,10.2057932493972,1
890.244,1181,0,0,10.2057932493972,1
749.21,1181,0,0,10.2057932493972,1
878.681,1181,0,0,10.2057932493972,1
785.37,1181,0,0,10.2057932493972,1
705.789,1181,0,0,10.2057932493972,1
728.878,1181,0,0,10.2057932493972,1
669.284,1181,0,0,10.2057932493972,1
985.201,1181,0,0,10.2057932493972,1
707.368,1181,0,0,10.2057932493972,1
718.783,1181,0,0,10.2057932493972,1
761.795,1181,0,0,10.2057932493972,1
784.138,1181,0,0,10.2057932493972,1
753.351,1181,0,0,10.2057932493972,1
749.913,1181,0,0,10.2057932493972,1
631.764,1181,0,0,10.2057932493972,1
615.322,1181,0,0,10.2057932493972,1
709.436,1181,0,0,10.2057932493972,1
712.233,1181,0,0,10.2057932493972,1
776.134,1181,0,0,10.2057932493972,1
526.718,1181,0,0,10.2057932493972,1
597.187,1181,0,0,10.2057932493972,1
785.302,1181,0,0,10.2057932493972,1
587.27,1181,0,0,10.2057932493972,1
1232.773,1181,0,0,10.2057932493972,1
611.768,1181,0,0,10.2057932493972,1
655.686,1181,0,0,10.2057932493972,1
864.724,1181,0,0,10.2057932493972,1
557.731,1181,0,0,10.2057932493972,1
658.769,1181,0,0,10.2057932493972,1
1161.423,1181,0,0,10.2057932493972,1
660.166,1181,0,0,10.2057932493972,1
616.744,1181,0,0,10.2057932493972,1
753.183,1181,0,0,10.2057932493972,1
790.862,1181,0,0,10.2057932493972,1
786.758,1181,0,0,10.2057932493972,1
630.34,1181,0,0,10.2057932493972,1
879.236,1181,0,0,10.2057932493972,1
612.855,1181,0,0,10.2057932493972,1
714.72,1181,0,0,10.2057932493972,1
1035.736,1181,0,0,10.2057932493972,1
806.205,1181,0,0,10.2057932493972,1
663.208,1181,0,0,10.2057932493972,1
745.23,1181,0,0,10.2057932493972,1
791.261,1181,0,0,10.2057932493972,1
523.752,1181,0,0,10.2057932493972,1
894.695,1181,0,0,10.2057932493972,1
656.72,1181,0,0,10.2057932493972,1
791.161,1181,0,0,10.2057932493972,1
597.753,1181,0,0,10.2057932493972,1
759.809,1181,0,0,10.2057932493972,1
919.289,1181,0,0,10.2057932493972,1
778.59,1181,0,0,10.2057932493972,1
881.565,1181,0,0,10.2057932493972,1
661.687,1181,0,0,10.2057932493972,1
867.292,1181,0,0,10.2057932493972,1
868.956,1181,0,0,10.2057932493972,1
914.642,1181,0,0,10.2057932493972,1
855.408,1181,0,0,10.2057932493972,1
808.779,1180,0,0,10.2045711442492,1
914.214,1180,0,0,10.2045711442492,1
993.612,1180,0,0,10.2045711442492,1
865.688,1180,0,0,10.2045711442492,1
976.046,1180,0,0,10.2045711442492,1
1015.062,1180,0,0,10.2045711442492,1
633.675,1180,0,0,10.2045711442492,1
882.201,1180,0,0,10.2045711442492,1
841.806,1180,0,0,10.2045711442492,1
850.609,1180,0,0,10.2045711442492,1
1005.216,1180,0,0,10.2045711442492,1
766.76,1180,0,0,10.2045711442492,1
799.289,1180,0,0,10.2045711442492,1
860.529,1180,0,0,10.2045711442492,1
664.458,1180,0,0,10.2045711442492,1
676.757,1180,0,0,10.2045711442492,1
1439.865,1180,0,0,10.2045711442492,1
733.654,1180,0,0,10.2045711442492,1
952.073,1180,0,0,10.2045711442492,1
658.149,1180,0,0,10.2045711442492,1
807.754,1180,0,0,10.2045711442492,1
755.645,1180,0,0,10.2045711442492,1
850.724,1180,0,0,10.2045711442492,1
855.724,1180,0,0,10.2045711442492,1
706.182,1180,0,0,10.2045711442492,1
888.431,1180,0,0,10.2045711442492,1
700.696,1180,0,0,10.2045711442492,1
901.195,1180,0,0,10.2045711442492,1
740.248,1180,0,0,10.2045711442492,1
850.777,1180,0,0,10.2045711442492,1
728.465,1180,0,0,10.2045711442492,1
587.856,1180,0,0,10.2045711442492,1
737.61,1180,0,0,10.2045711442492,1
857.12,1180,0,0,10.2045711442492,1
1167.4,1180,0,0,10.2045711442492,1
657.724,1180,0,0,10.2045711442492,1
907.57,1180,0,0,10.2045711442492,1
791.25,1180,0,0,10.2045711442492,1
863.222,1180,0,0,10.2045711442492,1
759.247,1180,0,0,10.2045711442492,1
794.726,1180,0,0,10.2045711442492,1
687.731,1180,0,0,10.2045711442492,1
720.261,1180,0,0,10.2045711442492,1
749.135,1180,0,0,10.2045711442492,1
775.118,1180,0,0,10.2045711442492,1
699.719,1180,0,0,10.2045711442492,1
890.718,1180,0,0,10.2045711442492,1
1053.077,1180,0,0,10.2045711442492,1
706.241,1180,0,0,10.2045711442492,1
744.7,1180,0,0,10.2045711442492,1
711.071,1180,0,0,10.2045711442492,1
803.292,1180,0,0,10.2045711442492,1
1010.651,1180,0,0,10.2045711442492,1
809.362,1180,0,0,10.2045711442492,1
774.187,1180,0,0,10.2045711442492,1
761.675,1180,0,0,10.2045711442492,1
965.223,1180,0,0,10.2045711442492,1
629.698,1180,0,0,10.2045711442492,1
779.706,1180,0,0,10.2045711442492,1
852.768,1180,0,0,10.2045711442492,1
700.237,1180,0,0,10.2045711442492,1
1048.213,1180,0,0,10.2045711442492,1
960.612,1180,0,0,10.2045711442492,1
701.869,1180,0,0,10.2045711442492,1
710.868,1180,0,0,10.2045711442492,1
572.731,1180,0,0,10.2045711442492,1
866.398,1180,0,0,10.2045711442492,1
1001.218,1180,0,0,10.2045711442492,1
734.804,1180,0,0,10.2045711442492,1
778.404,1180,0,0,10.2045711442492,1
538.793,1180,0,0,10.2045711442492,1
876.657,1180,0,0,10.2045711442492,1
793.779,1180,0,0,10.2045711442492,1
918.74,1180,0,0,10.2045711442492,1
672.149,1180,0,0,10.2045711442492,1
718.833,1180,0,0,10.2045711442492,1
778.4,1180,0,0,10.2045711442492,1
855.262,1180,0,0,10.2045711442492,1
574.828,1180,0,0,10.2045711442492,1
1007.63,1180,0,0,10.2045711442492,1
739.269,1180,0,0,10.2045711442492,1
736.672,1180,0,0,10.2045711442492,1
820.277,1180,0,0,10.2045711442492,1
648.724,1180,0,0,10.2045711442492,1
576.721,1180,0,0,10.2045711442492,1
876.605,1180,0,0,10.2045711442492,1
717.284,1180,0,0,10.2045711442492,1
975.524,1180,0,0,10.2045711442492,1
666.145,1180,0,0,10.2045711442492,1
664.356,1180,0,0,10.2045711442492,1
778.741,1180,0,0,10.2045711442492,1
725.386,1180,0,0,10.2045711442492,1
722.061,1180,0,0,10.2045711442492,1
746.258,1180,0,0,10.2045711442492,1
890.29,1180,0,0,10.2045711442492,1
868.26,1180,0,0,10.2045711442492,1
1117.111,1180,0,0,10.2045711442492,1
616.791,1180,0,0,10.2045711442492,1
488.243,1180,0,0,10.2045711442492,1
503.764,1180,0,0,10.2045711442492,1
658.789,1180,0,0,10.2045711442492,1
705.701,1180,0,0,10.2045711442492,1
685.788,1180,0,0,10.2045711442492,1
844.254,1180,0,0,10.2045711442492,1
729.936,1180,0,0,10.2045711442492,1
561.709,1180,0,0,10.2045711442492,1
831.745,1180,0,0,10.2045711442492,1
1019.369,1180,0,0,10.2045711442492,1
510.828,1180,0,0,10.2045711442492,1
748.813,1180,0,0,10.2045711442492,1
648.242,1180,0,0,10.2045711442492,1
904.541,1180,0,0,10.2045711442492,1
674.754,1180,0,0,10.2045711442492,1
786.15,1180,0,0,10.2045711442492,1
1249.67,1179,0,0,10.2033480029798,1
695.306,1179,0,0,10.2033480029798,1
524.778,1179,0,0,10.2033480029798,1
711.215,1179,0,0,10.2033480029798,1
860.79,1179,0,0,10.2033480029798,1
954.653,1179,0,0,10.2033480029798,1
640.905,1179,0,0,10.2033480029798,1
721.727,1179,0,0,10.2033480029798,1
1007.329,1179,0,0,10.2033480029798,1
1316.843,1179,0,0,10.2033480029798,1
676.764,1179,0,0,10.2033480029798,1
1010.534,1179,0,0,10.2033480029798,1
707.151,1179,0,0,10.2033480029798,1
832.077,1179,0,0,10.2033480029798,1
878.109,1179,0,0,10.2033480029798,1
588.687,1179,0,0,10.2033480029798,1
632.719,1179,0,0,10.2033480029798,1
877.382,1179,0,0,10.2033480029798,1
1052.645,1179,0,0,10.2033480029798,1
904.559,1179,0,0,10.2033480029798,1
965.827,1179,0,0,10.2033480029798,1
1406.458,1179,0,0,10.2033480029798,1
897.26,1179,0,0,10.2033480029798,1
645.692,1179,0,0,10.2033480029798,1
723.625,1179,0,0,10.2033480029798,1
872.17,1179,0,0,10.2033480029798,1
928.183,1179,0,0,10.2033480029798,1
806.215,1179,0,0,10.2033480029798,1
668.647,1179,0,0,10.2033480029798,1
875.964,1179,0,0,10.2033480029798,1
697.691,1179,0,0,10.2033480029798,1
766.65,1179,0,0,10.2033480029798,1
695.223,1179,0,0,10.2033480029798,1
781.694,1179,0,0,10.2033480029798,1
973.161,1179,0,0,10.2033480029798,1
625.734,1179,0,0,10.2033480029798,1
1351.488,1179,0,0,10.2033480029798,1
943.82,1179,0,0,10.2033480029798,1
979.915,1179,0,0,10.2033480029798,1
647.34,1179,0,0,10.2033480029798,1
1208.584,1179,0,0,10.2033480029798,1
1067.062,1179,0,0,10.2033480029798,1
641.245,1179,0,0,10.2033480029798,1
1252.633,1179,0,0,10.2033480029798,1
734.473,1179,0,0,10.2033480029798,1
846.612,1179,0,0,10.2033480029798,1
1031.573,1179,0,0,10.2033480029798,1
963.165,1179,0,0,10.2033480029798,1
724.923,1179,0,0,10.2033480029798,1
703.888,1179,0,0,10.2033480029798,1
486.825,1179,0,0,10.2033480029798,1
709.363,1179,0,0,10.2033480029798,1
794.363,1179,0,0,10.2033480029798,1
729.745,1179,0,0,10.2033480029798,1
572.776,1179,0,0,10.2033480029798,1
939.425,1179,0,0,10.2033480029798,1
784.103,1179,0,0,10.2033480029798,1
868.878,1179,0,0,10.2033480029798,1
740.27,1179,0,0,10.2033480029798,1
545.251,1179,0,0,10.2033480029798,1
938.711,1179,0,0,10.2033480029798,1
602.288,1179,0,0,10.2033480029798,1
818.744,1179,0,0,10.2033480029798,1
548.794,1179,0,0,10.2033480029798,1
643.048,1179,0,0,10.2033480029798,1
722.991,1179,0,0,10.2033480029798,1
938.455,1179,0,0,10.2033480029798,1
680.765,1179,0,0,10.2033480029798,1
666.818,1179,0,0,10.2033480029798,1
719.759,1179,0,0,10.2033480029798,1
799.258,1179,0,0,10.2033480029798,1
872.791,1179,0,0,10.2033480029798,1
653.231,1179,0,0,10.2033480029798,1
736.741,1179,0,0,10.2033480029798,1
712.865,1179,0,0,10.2033480029798,1
620.281,1179,0,0,10.2033480029798,1
761.631,1179,0,0,10.2033480029798,1
790.768,1179,0,0,10.2033480029798,1
787.263,1179,0,0,10.2033480029798,1
861.196,1179,0,0,10.2033480029798,1
592.343,1179,0,0,10.2033480029798,1
821.177,1179,0,0,10.2033480029798,1
826.754,1179,0,0,10.2033480029798,1
531.827,1179,0,0,10.2033480029798,1
829.227,1179,0,0,10.2033480029798,1
889.021,1179,0,0,10.2033480029798,1
626.255,1179,0,0,10.2033480029798,1
685.838,1179,0,0,10.2033480029798,1
924.353,1179,0,0,10.2033480029798,1
663.713,1179,0,0,10.2033480029798,1
871.806,1179,0,0,10.2033480029798,1
547.905,1179,0,0,10.2033480029798,1
865.104,1179,0,0,10.2033480029798,1
723.224,1179,0,0,10.2033480029798,1
900.745,1179,0,0,10.2033480029798,1
633.93,1179,0,0,10.2033480029798,1
557.834,1179,0,0,10.2033480029798,1
705.358,1179,0,0,10.2033480029798,1
1041.279,1179,0,0,10.2033480029798,1
757.824,1179,0,0,10.2033480029798,1
626.815,1179,0,0,10.2033480029798,1
735.267,1179,0,0,10.2033480029798,1
539.752,1179,0,0,10.2033480029798,1
580.688,1179,0,0,10.2033480029798,1
692.388,1179,0,0,10.2033480029798,1
975.578,1179,0,0,10.2033480029798,1
803.021,1179,0,0,10.2033480029798,1
684.317,1179,0,0,10.2033480029798,1
852.655,1179,0,0,10.2033480029798,1
784.352,1179,0,0,10.2033480029798,1
755.761,1179,0,0,10.2033480029798,1
553.188,1179,0,0,10.2033480029798,1
614.731,1179,0,0,10.2033480029798,1
855.948,1179,0,0,10.2033480029798,1
763.411,1179,0,0,10.2033480029798,1
757.267,1179,0,0,10.2033480029798,1
737.461,1179,0,0,10.2033480029798,1
587.611,1179,0,0,10.2033480029798,1
580.341,1179,0,0,10.2033480029798,1
781.587,1179,0,0,10.2033480029798,1
477.761,1178,0,0,10.2021238238305,1
826.441,1178,0,0,10.2021238238305,1
999.43,1178,0,0,10.2021238238305,1
966.107,1178,0,0,10.2021238238305,1
762.811,1178,0,0,10.2021238238305,1
763.323,1178,0,0,10.2021238238305,1
842.09,1178,0,0,10.2021238238305,1
944.84,1178,0,0,10.2021238238305,1
806.648,1178,0,0,10.2021238238305,1
638.72,1178,0,0,10.2021238238305,1
945.566,1178,0,0,10.2021238238305,1
906.057,1178,0,0,10.2021238238305,1
779.908,1178,0,0,10.2021238238305,1
793.658,1178,0,0,10.2021238238305,1
717.2,1178,0,0,10.2021238238305,1
914.979,1178,0,0,10.2021238238305,1
810.266,1178,0,0,10.2021238238305,1
795.781,1178,0,0,10.2021238238305,1
1016.142,1178,0,0,10.2021238238305,1
816.769,1178,0,0,10.2021238238305,1
797.604,1178,0,0,10.2021238238305,1
704.109,1178,0,0,10.2021238238305,1
550.24,1178,0,0,10.2021238238305,1
729.422,1178,0,0,10.2021238238305,1
756.111,1178,0,0,10.2021238238305,1
808.202,1178,0,0,10.2021238238305,1
1580.334,1178,0,0,10.2021238238305,1
895.24,1178,0,0,10.2021238238305,1
1563.524,1178,0,0,10.2021238238305,1
790.821,1178,0,0,10.2021238238305,1
1036.434,1178,0,0,10.2021238238305,1
876.36,1178,0,0,10.2021238238305,1
771.641,1178,0,0,10.2021238238305,1
645.834,1178,0,0,10.2021238238305,1
927.597,1178,0,0,10.2021238238305,1
745.726,1178,0,0,10.2021238238305,1
881.304,1178,0,0,10.2021238238305,1
942.809,1178,0,0,10.2021238238305,1
745.191,1178,0,0,10.2021238238305,1
724.129,1178,0,0,10.2021238238305,1
544.235,1178,0,0,10.2021238238305,1
1036.995,1178,0,0,10.2021238238305,1
796.789,1178,0,0,10.2021238238305,1
827.854,1178,0,0,10.2021238238305,1
1017.767,1178,0,0,10.2021238238305,1
728.415,1178,0,0,10.2021238238305,1
973.84,1178,0,0,10.2021238238305,1
686.826,1178,0,0,10.2021238238305,1
853.065,1178,0,0,10.2021238238305,1
795.744,1178,0,0,10.2021238238305,1
728.266,1178,0,0,10.2021238238305,1
780.449,1178,0,0,10.2021238238305,1
642.793,1178,0,0,10.2021238238305,1
913.159,1178,0,0,10.2021238238305,1
661.115,1178,0,0,10.2021238238305,1
868.957,1178,0,0,10.2021238238305,1
1111.314,1178,0,0,10.2021238238305,1
870.769,1178,0,0,10.2021238238305,1
566.748,1178,0,0,10.2021238238305,1
720.72,1178,0,0,10.2021238238305,1
719.654,1178,0,0,10.2021238238305,1
709.852,1178,0,0,10.2021238238305,1
906.074,1178,0,0,10.2021238238305,1
727.786,1178,0,0,10.2021238238305,1
792.324,1178,0,0,10.2021238238305,1
532.712,1178,0,0,10.2021238238305,1
658.765,1178,0,0,10.2021238238305,1
902.167,1178,0,0,10.2021238238305,1
827.357,1178,0,0,10.2021238238305,1
749.85,1178,0,0,10.2021238238305,1
863.125,1178,0,0,10.2021238238305,1
674.752,1178,0,0,10.2021238238305,1
1030.008,1178,0,0,10.2021238238305,1
931.772,1178,0,0,10.2021238238305,1
670.394,1178,0,0,10.2021238238305,1
697.172,1178,0,0,10.2021238238305,1
864.521,1178,0,0,10.2021238238305,1
1080.693,1178,0,0,10.2021238238305,1
765.116,1178,0,0,10.2021238238305,1
818.064,1178,0,0,10.2021238238305,1
732.989,1178,0,0,10.2021238238305,1
1072.069,1178,0,0,10.2021238238305,1
931.767,1178,0,0,10.2021238238305,1
695.227,1178,0,0,10.2021238238305,1
616.254,1178,0,0,10.2021238238305,1
1054.805,1178,0,0,10.2021238238305,1
810.214,1178,0,0,10.2021238238305,1
589.696,1178,0,0,10.2021238238305,1
823.692,1178,0,0,10.2021238238305,1
648.784,1178,0,0,10.2021238238305,1
621.855,1178,0,0,10.2021238238305,1
559.699,1178,0,0,10.2021238238305,1
882.95,1178,0,0,10.2021238238305,1
762.536,1178,0,0,10.2021238238305,1
694.807,1178,0,0,10.2021238238305,1
651.254,1178,0,0,10.2021238238305,1
555.699,1178,0,0,10.2021238238305,1
594.641,1178,0,0,10.2021238238305,1
845.631,1177,0,0,10.2008986050384,1
931.421,1177,0,0,10.2008986050384,1
572.699,1177,0,0,10.2008986050384,1
636.4,1177,0,0,10.2008986050384,1
1017.939,1177,0,0,10.2008986050384,1
744.697,1177,0,0,10.2008986050384,1
1009.515,1177,0,0,10.2008986050384,1
809.752,1177,0,0,10.2008986050384,1
995.637,1177,0,0,10.2008986050384,1
589.395,1177,0,0,10.2008986050384,1
804.604,1177,0,0,10.2008986050384,1
1045.708,1177,0,0,10.2008986050384,1
920.12,1177,0,0,10.2008986050384,1
1039.095,1177,0,0,10.2008986050384,1
629.283,1177,0,0,10.2008986050384,1
760.166,1177,0,0,10.2008986050384,1
1099.625,1177,0,0,10.2008986050384,1
1232.986,1177,0,0,10.2008986050384,1
741.689,1177,0,0,10.2008986050384,1
765.345,1177,0,0,10.2008986050384,1
840.182,1177,0,0,10.2008986050384,1
693.247,1177,0,0,10.2008986050384,1
917.118,1177,0,0,10.2008986050384,1
849.994,1177,0,0,10.2008986050384,1
951.235,1177,0,0,10.2008986050384,1
949.27,1177,0,0,10.2008986050384,1
759.699,1177,0,0,10.2008986050384,1
553.736,1177,0,0,10.2008986050384,1
745.416,1177,0,0,10.2008986050384,1
785.578,1177,0,0,10.2008986050384,1
825.839,1177,0,0,10.2008986050384,1
833.007,1177,0,0,10.2008986050384,1
875.253,1177,0,0,10.2008986050384,1
935,1177,0,0,10.2008986050384,1
851.691,1177,0,0,10.2008986050384,1
670.221,1177,0,0,10.2008986050384,1
715.752,1177,0,0,10.2008986050384,1
684.669,1177,0,0,10.2008986050384,1
736.184,1177,0,0,10.2008986050384,1
800.702,1177,0,0,10.2008986050384,1
955.275,1177,0,0,10.2008986050384,1
713.196,1177,0,0,10.2008986050384,1
781.233,1177,0,0,10.2008986050384,1
1129.618,1177,0,0,10.2008986050384,1
657.303,1177,0,0,10.2008986050384,1
1436.154,1177,0,0,10.2008986050384,1
590.818,1177,0,0,10.2008986050384,1
695.754,1177,0,0,10.2008986050384,1
1074.706,1177,0,0,10.2008986050384,1
492.771,1177,0,0,10.2008986050384,1
961.106,1177,0,0,10.2008986050384,1
1228.137,1177,0,0,10.2008986050384,1
595.268,1177,0,0,10.2008986050384,1
682.112,1177,0,0,10.2008986050384,1
698.354,1177,0,0,10.2008986050384,1
725.171,1177,0,0,10.2008986050384,1
818.713,1177,0,0,10.2008986050384,1
610.675,1177,0,0,10.2008986050384,1
665.65,1177,0,0,10.2008986050384,1
754.906,1177,0,0,10.2008986050384,1
731.855,1177,0,0,10.2008986050384,1
689.731,1177,0,0,10.2008986050384,1
697.815,1177,0,0,10.2008986050384,1
592.308,1177,0,0,10.2008986050384,1
714.713,1177,0,0,10.2008986050384,1
598.871,1177,0,0,10.2008986050384,1
834.802,1177,0,0,10.2008986050384,1
677.758,1177,0,0,10.2008986050384,1
928.733,1177,0,0,10.2008986050384,1
1030.215,1177,0,0,10.2008986050384,1
876.729,1177,0,0,10.2008986050384,1
985.056,1177,0,0,10.2008986050384,1
752.857,1177,0,0,10.2008986050384,1
846.483,1177,0,0,10.2008986050384,1
817.152,1177,0,0,10.2008986050384,1
958.354,1177,0,0,10.2008986050384,1
738.634,1177,0,0,10.2008986050384,1
579.307,1177,0,0,10.2008986050384,1
610.316,1177,0,0,10.2008986050384,1
691.655,1177,0,0,10.2008986050384,1
608.193,1177,0,0,10.2008986050384,1
975.772,1177,0,0,10.2008986050384,1
811.077,1177,0,0,10.2008986050384,1
508.283,1177,0,0,10.2008986050384,1
872.367,1177,0,0,10.2008986050384,1
867.792,1177,0,0,10.2008986050384,1
965.362,1177,0,0,10.2008986050384,1
697.299,1177,0,0,10.2008986050384,1
712.669,1177,0,0,10.2008986050384,1
534.248,1177,0,0,10.2008986050384,1
684.455,1177,0,0,10.2008986050384,1
1168.534,1177,0,0,10.2008986050384,1
926.236,1177,0,0,10.2008986050384,1
807.811,1177,0,0,10.2008986050384,1
578.833,1177,0,0,10.2008986050384,1
746.226,1177,0,0,10.2008986050384,1
701.844,1177,0,0,10.2008986050384,1
617.743,1177,0,0,10.2008986050384,1
854.802,1177,0,0,10.2008986050384,1
643.413,1177,0,0,10.2008986050384,1
817.332,1177,0,0,10.2008986050384,1
557.761,1177,0,0,10.2008986050384,1
1030.549,1177,0,0,10.2008986050384,1
931.733,1177,0,0,10.2008986050384,1
567.794,1177,0,0,10.2008986050384,1
561.228,1177,0,0,10.2008986050384,1
668.351,1177,0,0,10.2008986050384,1
745.291,1177,0,0,10.2008986050384,1
422.847,1177,0,0,10.2008986050384,1
879.111,1177,0,0,10.2008986050384,1
755.284,1177,0,0,10.2008986050384,1
700.775,1177,0,0,10.2008986050384,1
852.553,1177,0,0,10.2008986050384,1
498.766,1177,0,0,10.2008986050384,1
745.605,1177,0,0,10.2008986050384,1
661.362,1177,0,0,10.2008986050384,1
769.266,1177,0,0,10.2008986050384,1
682.267,1177,0,0,10.2008986050384,1
500.736,1176,0,0,10.1996723448364,1
444.771,1176,0,0,10.1996723448364,1
1531.76,1176,0,0,10.1996723448364,1
820.58,1176,0,0,10.1996723448364,1
925.328,1176,0,0,10.1996723448364,1
999.403,1176,0,0,10.1996723448364,1
1025.053,1176,0,0,10.1996723448364,1
821.116,1176,0,0,10.1996723448364,1
1388.205,1176,0,0,10.1996723448364,1
881.374,1176,0,0,10.1996723448364,1
706.22,1176,0,0,10.1996723448364,1
980.753,1176,0,0,10.1996723448364,1
637.21,1176,0,0,10.1996723448364,1
1035.7,1176,0,0,10.1996723448364,1
772.409,1176,0,0,10.1996723448364,1
986.422,1176,0,0,10.1996723448364,1
772.187,1176,0,0,10.1996723448364,1
1009.861,1176,0,0,10.1996723448364,1
932.682,1176,0,0,10.1996723448364,1
957.344,1176,0,0,10.1996723448364,1
947.424,1176,0,0,10.1996723448364,1
880.866,1176,0,0,10.1996723448364,1
922.628,1176,0,0,10.1996723448364,1
983.136,1176,0,0,10.1996723448364,1
706.353,1176,0,0,10.1996723448364,1
883.722,1176,0,0,10.1996723448364,1
803.96,1176,0,0,10.1996723448364,1
668.748,1176,0,0,10.1996723448364,1
757.66,1176,0,0,10.1996723448364,1
1218.147,1176,0,0,10.1996723448364,1
665.699,1176,0,0,10.1996723448364,1
922.894,1176,0,0,10.1996723448364,1
674.238,1176,0,0,10.1996723448364,1
687.422,1176,0,0,10.1996723448364,1
1019.222,1176,0,0,10.1996723448364,1
755.051,1176,0,0,10.1996723448364,1
1004.535,1176,0,0,10.1996723448364,1
670.729,1176,0,0,10.1996723448364,1
700.215,1176,0,0,10.1996723448364,1
848.541,1176,0,0,10.1996723448364,1
1067.498,1176,0,0,10.1996723448364,1
949.66,1176,0,0,10.1996723448364,1
1015.377,1176,0,0,10.1996723448364,1
935.937,1176,0,0,10.1996723448364,1
745.658,1176,0,0,10.1996723448364,1
780.727,1176,0,0,10.1996723448364,1
812.315,1176,0,0,10.1996723448364,1
879.987,1176,0,0,10.1996723448364,1
873.705,1176,0,0,10.1996723448364,1
798.743,1176,0,0,10.1996723448364,1
977.119,1176,0,0,10.1996723448364,1
665.779,1176,0,0,10.1996723448364,1
865.398,1176,0,0,10.1996723448364,1
613.72,1176,0,0,10.1996723448364,1
705.248,1176,0,0,10.1996723448364,1
883.662,1176,0,0,10.1996723448364,1
526.309,1176,0,0,10.1996723448364,1
714.284,1176,0,0,10.1996723448364,1
847.637,1176,0,0,10.1996723448364,1
792.156,1176,0,0,10.1996723448364,1
714.229,1176,0,0,10.1996723448364,1
948.685,1176,0,0,10.1996723448364,1
618.74,1176,0,0,10.1996723448364,1
688.424,1176,0,0,10.1996723448364,1
526.748,1176,0,0,10.1996723448364,1
695.2,1176,0,0,10.1996723448364,1
729.069,1176,0,0,10.1996723448364,1
932.245,1176,0,0,10.1996723448364,1
730.793,1176,0,0,10.1996723448364,1
777.121,1176,0,0,10.1996723448364,1
965.17,1176,0,0,10.1996723448364,1
699.395,1176,0,0,10.1996723448364,1
985.777,1176,0,0,10.1996723448364,1
924.68,1176,0,0,10.1996723448364,1
780.339,1176,0,0,10.1996723448364,1
811.097,1176,0,0,10.1996723448364,1
641.762,1176,0,0,10.1996723448364,1
765.811,1176,0,0,10.1996723448364,1
670.707,1176,0,0,10.1996723448364,1
635.264,1176,0,0,10.1996723448364,1
756.69,1176,0,0,10.1996723448364,1
1408.153,1176,0,0,10.1996723448364,1
726.423,1176,0,0,10.1996723448364,1
797.583,1176,0,0,10.1996723448364,1
729.432,1176,0,0,10.1996723448364,1
799.704,1176,0,0,10.1996723448364,1
724.718,1176,0,0,10.1996723448364,1
859.218,1176,0,0,10.1996723448364,1
687.774,1176,0,0,10.1996723448364,1
726.748,1176,0,0,10.1996723448364,1
682.265,1176,0,0,10.1996723448364,1
747.736,1176,0,0,10.1996723448364,1
908.452,1176,0,0,10.1996723448364,1
842.227,1176,0,0,10.1996723448364,1
524.239,1176,0,0,10.1996723448364,1
927.694,1176,0,0,10.1996723448364,1
568.25,1176,0,0,10.1996723448364,1
620.208,1176,0,0,10.1996723448364,1
559.863,1176,0,0,10.1996723448364,1
480.746,1176,0,0,10.1996723448364,1
708.697,1176,0,0,10.1996723448364,1
1050.761,1176,0,0,10.1996723448364,1
755.742,1176,0,0,10.1996723448364,1
541.771,1176,0,0,10.1996723448364,1
739.837,1176,0,0,10.1996723448364,1
806.708,1176,0,0,10.1996723448364,1
650.756,1176,0,0,10.1996723448364,1
553.306,1176,0,0,10.1996723448364,1
748.237,1176,0,0,10.1996723448364,1
613.854,1176,0,0,10.1996723448364,1
640.196,1176,0,0,10.1996723448364,1
803.197,1176,0,0,10.1996723448364,1
510.786,1176,0,0,10.1996723448364,1
716.791,1176,0,0,10.1996723448364,1
614.291,1176,0,0,10.1996723448364,1
739.771,1176,0,0,10.1996723448364,1
680.761,1176,0,0,10.1996723448364,1
554.862,1176,0,0,10.1996723448364,1
805.229,1176,0,0,10.1996723448364,1
831.064,1176,0,0,10.1996723448364,1
863.103,1176,0,0,10.1996723448364,1
1149.042,1176,0,0,10.1996723448364,1
699.561,1176,0,0,10.1996723448364,1
758.76,1176,0,0,10.1996723448364,1
710.237,1176,0,0,10.1996723448364,1
899.797,1175,0,0,10.1984450414524,1
996.156,1175,0,0,10.1984450414524,1
686.173,1175,0,0,10.1984450414524,1
654.274,1175,0,0,10.1984450414524,1
864.267,1175,0,0,10.1984450414524,1
859.296,1175,0,0,10.1984450414524,1
